aX,aY,aZ
312.3,-593.4,1702.1
-1077.5,327.9,858.9
-390.4,-93.7,1202.4
312.3,-359.2,812.0
359.2,-327.9,780.8
609.0,702.7,749.6
421.6,-515.3,1702.1
-983.8,421.6,890.1
-359.2,-187.4,1514.8
312.3,-109.3,734.0
421.6,-374.8,812.0
343.6,390.4,765.2
452.9,-499.7,1499.1
-983.8,406.0,968.2
-421.6,-109.3,1499.1
62.5,-171.8,734.0
406.0,-265.5,562.2
218.6,406.0,624.6
452.9,-234.2,1483.5
-515.3,218.6,983.8
-421.6,-281.1,1358.6
-15.6,140.5,827.6
437.2,-327.9,609.0
249.9,156.2,702.7
593.4,-156.2,952.6
-62.5,-171.8,1171.2
-624.6,-109.3,1374.2
-265.5,156.2,890.1
437.2,-234.2,734.0
218.6,171.8,796.4
593.4,546.6,812.0
249.9,-124.9,1311.7
-999.4,-109.3,999.4
-390.4,109.3,921.3
421.6,-343.6,702.7
218.6,-187.4,734.0
702.7,515.3,874.5
265.5,-546.6,1577.2
-1015.0,187.4,937.0
-390.4,124.9,1046.3
327.9,-390.4,812.0
296.7,-296.7,780.8
671.5,858.9,796.4
359.2,-515.3,1655.3
-1077.5,218.6,858.9
-406.0,-156.2,1030.7
343.6,-187.4,843.3
281.1,-296.7,765.2
499.7,890.1,780.8
390.4,-640.3,1639.7
-1093.1,452.9,858.9
-359.2,-156.2,1436.7
312.3,-218.6,687.1
406.0,-312.3,718.3
468.5,655.9,765.2
406.0,-609.0,1624.1
-749.6,452.9,874.5
-359.2,-234.2,1405.4
171.8,-62.5,749.6
421.6,-327.9,734.0
312.3,655.9,640.3
390.4,-437.2,1592.8
-671.5,406.0,1061.9
-359.2,-327.9,1452.3
156.2,46.8,734.0
468.5,-296.7,609.0
265.5,124.9,702.7
499.7,-281.1,1155.6
-140.5,374.8,1108.7
-562.2,-187.4,1436.7
-234.2,156.2,780.8
499.7,-296.7,702.7
218.6,171.8,749.6
530.9,359.2,999.4
-140.5,-62.5,1249.3
-905.7,-187.4,1046.3
-374.8,327.9,780.8
406.0,-265.5,702.7
265.5,-93.7,812.0
687.1,374.8,905.7
203.0,-468.5,1280.5
-921.3,109.3,999.4
-390.4,78.1,952.6
374.8,-296.7,749.6
265.5,-296.7,796.4
609.0,921.3,812.0
359.2,-687.1,1452.3
-1140.0,312.3,827.6
-374.8,-62.5,1264.9
359.2,-281.1,796.4
374.8,-343.6,765.2
577.8,734.0,796.4
452.9,-702.7,1717.8
-905.7,390.4,843.3
-327.9,-234.2,1389.8
249.9,-78.1,718.3
374.8,-343.6,796.4
327.9,687.1,593.4
437.2,-406.0,1374.2
-858.9,452.9,952.6
-452.9,-140.5,1436.7
-62.5,-109.3,780.8
499.7,-218.6,796.4
327.9,234.2,702.7
437.2,-499.7,1389.8
-390.4,421.6,999.4
-437.2,-281.1,1483.5
-93.7,187.4,780.8
468.5,-234.2,640.3
187.4,78.1,734.0
452.9,93.7,921.3
31.2,-234.2,1311.7
-687.1,-78.1,1015.0
-406.0,140.5,983.8
437.2,-187.4,734.0
187.4,-218.6,734.0
687.1,640.3,780.8
265.5,-609.0,1296.1
-1046.3,218.6,1046.3
-374.8,93.7,1046.3
390.4,-452.9,812.0
327.9,-203.0,812.0
655.9,843.3,780.8
265.5,-593.4,1655.3
-1046.3,281.1,843.3
-390.4,62.5,1155.6
343.6,-171.8,765.2
343.6,-327.9,765.2
421.6,812.0,702.7
406.0,-640.3,1733.4
-1015.0,421.6,796.4
-327.9,-171.8,1514.8
312.3,-140.5,780.8
390.4,-312.3,749.6
421.6,546.6,702.7
390.4,-577.8,1577.2
-609.0,468.5,983.8
-406.0,-62.5,1483.5
109.3,-31.2,718.3
437.2,-343.6,577.8
265.5,577.8,718.3
421.6,-343.6,1530.4
-577.8,390.4,1155.6
-390.4,-312.3,1421.1
31.2,140.5,734.0
468.5,-343.6,546.6
265.5,93.7,718.3
546.6,359.2,1046.3
-124.9,-93.7,1280.5
-562.2,-140.5,1155.6
-187.4,187.4,843.3
437.2,-327.9,687.1
234.2,-109.3,718.3
562.2,390.4,937.0
171.8,-93.7,1218.0
-952.6,93.7,1061.9
-359.2,124.9,952.6
374.8,-281.1,765.2
265.5,-265.5,812.0
640.3,858.9,749.6
343.6,-452.9,1592.8
-1140.0,359.2,952.6
-343.6,-93.7,968.2
327.9,-249.9,780.8
374.8,-312.3,796.4
546.6,687.1,749.6
343.6,-702.7,1702.1
-890.1,374.8,843.3
-343.6,-187.4,1374.2
234.2,-281.1,749.6
406.0,-390.4,718.3
546.6,687.1,655.9
406.0,-437.2,1686.5
-890.1,468.5,780.8
-359.2,-203.0,1483.5
218.6,-109.3,702.7
484.1,-374.8,765.2
312.3,249.9,593.4
421.6,-468.5,1358.6
-374.8,452.9,952.6
-437.2,-109.3,1467.9
-109.3,-140.5,796.4
499.7,-203.0,765.2
296.7,218.6,687.1
468.5,-484.1,1405.4
-359.2,171.8,968.2
-452.9,-281.1,1436.7
-62.5,187.4,796.4
468.5,-218.6,562.2
171.8,62.5,640.3
655.9,109.3,843.3
46.8,-234.2,1311.7
-702.7,-78.1,999.4
-421.6,140.5,968.2
437.2,-359.2,765.2
234.2,-218.6,827.6
671.5,640.3,796.4
312.3,-624.6,1264.9
-1124.4,218.6,1030.7
-343.6,62.5,1030.7
421.6,-406.0,843.3
312.3,-234.2,827.6
671.5,827.6,812.0
312.3,-609.0,1733.4
-1093.1,281.1,812.0
-327.9,-15.6,1296.1
312.3,-156.2,780.8
327.9,-296.7,796.4
671.5,749.6,718.3
406.0,-577.8,1733.4
-1093.1,452.9,812.0
-249.9,-140.5,1499.1
281.1,-156.2,749.6
343.6,-343.6,749.6
374.8,749.6,796.4
421.6,-593.4,1546.0
-1046.3,468.5,921.3
-359.2,-156.2,1452.3
62.5,-156.2,718.3
452.9,-343.6,765.2
359.2,562.2,655.9
406.0,-562.2,1499.1
-562.2,343.6,983.8
-390.4,-187.4,1358.6
46.8,62.5,780.8
499.7,-312.3,546.6
234.2,93.7,749.6
546.6,359.2,1046.3
-62.5,-109.3,1124.4
-640.3,-187.4,1140.0
-249.9,312.3,858.9
437.2,-359.2,718.3
249.9,-93.7,718.3
562.2,390.4,937.0
187.4,-62.5,1327.4
-937.0,62.5,1202.4
-374.8,93.7,1015.0
359.2,-234.2,843.3
296.7,-281.1,780.8
671.5,890.1,796.4
312.3,-499.7,1499.1
-1171.2,327.9,937.0
-312.3,-171.8,1061.9
327.9,-265.5,765.2
296.7,-281.1,718.3
499.7,890.1,796.4
359.2,-609.0,1546.0
-1202.4,359.2,874.5
-281.1,-124.9,1374.2
359.2,-249.9,749.6
390.4,-327.9,749.6
499.7,687.1,796.4
327.9,-687.1,1686.5
-843.3,343.6,905.7
-296.7,-187.4,1343.0
203.0,-15.6,718.3
390.4,-390.4,734.0
281.1,671.5,640.3
452.9,-437.2,1686.5
-874.5,468.5,983.8
-468.5,-171.8,1452.3
-78.1,-62.5,734.0
499.7,-203.0,718.3
296.7,234.2,687.1
452.9,-499.7,1327.4
-390.4,218.6,1046.3
-452.9,-218.6,1483.5
-62.5,171.8,734.0
484.1,-187.4,593.4
171.8,124.9,624.6
421.6,62.5,843.3
31.2,124.9,1140.0
-718.3,-46.8,999.4
-390.4,109.3,999.4
437.2,-327.9,780.8
296.7,-234.2,734.0
718.3,687.1,858.9
327.9,-640.3,1358.6
-1218.0,234.2,968.2
-296.7,62.5,1186.8
406.0,-452.9,812.0
343.6,-171.8,858.9
609.0,890.1,827.6
406.0,-593.4,1670.9
-1171.2,265.5,921.3
-296.7,0.0,1140.0
296.7,-203.0,718.3
406.0,-327.9,655.9
437.2,702.7,858.9
437.2,-640.3,1608.4
-718.3,421.6,905.7
-312.3,-265.5,1405.4
140.5,62.5,718.3
390.4,-374.8,655.9
281.1,609.0,671.5
406.0,-374.8,1264.9
-718.3,406.0,1046.3
-343.6,-203.0,1467.9
140.5,-62.5,796.4
515.3,-234.2,609.0
265.5,140.5,734.0
515.3,-421.6,1202.4
-187.4,452.9,1093.1
-562.2,-203.0,1499.1
-203.0,249.9,749.6
484.1,-296.7,702.7
203.0,140.5,749.6
530.9,281.1,1093.1
-124.9,109.3,1374.2
-593.4,-234.2,1155.6
-265.5,203.0,796.4
484.1,-312.3,640.3
171.8,-62.5,749.6
671.5,327.9,796.4
187.4,-484.1,1264.9
-890.1,15.6,1140.0
-359.2,156.2,1093.1
359.2,-218.6,765.2
296.7,-218.6,780.8
655.9,749.6,890.1
343.6,-421.6,1483.5
-1202.4,-31.2,968.2
-327.9,-46.8,1108.7
374.8,-343.6,749.6
281.1,-281.1,796.4
562.2,765.2,687.1
359.2,-671.5,1561.6
-1218.0,312.3,827.6
-296.7,-109.3,1327.4
374.8,-343.6,796.4
406.0,-265.5,858.9
562.2,687.1,749.6
374.8,-624.6,1686.5
-952.6,359.2,796.4
-249.9,-93.7,1358.6
203.0,-140.5,796.4
390.4,-406.0,796.4
312.3,671.5,734.0
484.1,-546.6,1717.8
-952.6,515.3,983.8
-406.0,-171.8,1421.1
-62.5,-62.5,734.0
484.1,-265.5,687.1
312.3,281.1,734.0
421.6,-437.2,1327.4
-359.2,234.2,1015.0
-452.9,-171.8,1436.7
-93.7,46.8,780.8
468.5,-249.9,452.9
203.0,78.1,687.1
609.0,-46.8,843.3
62.5,-187.4,1186.8
-780.8,-109.3,1077.5
-249.9,265.5,1061.9
452.9,-296.7,671.5
281.1,46.8,780.8
593.4,593.4,858.9
312.3,-249.9,1436.7
-1155.6,234.2,983.8
-296.7,31.2,1061.9
421.6,-327.9,843.3
327.9,-218.6,765.2
577.8,968.2,905.7
312.3,-640.3,1624.1
-1171.2,234.2,937.0
-265.5,62.5,1061.9
281.1,-187.4,858.9
312.3,-359.2,624.6
406.0,905.7,812.0
421.6,-530.9,1655.3
-1124.4,281.1,890.1
-312.3,-93.7,1389.8
171.8,-218.6,718.3
437.2,-343.6,671.5
390.4,562.2,796.4
437.2,-655.9,1608.4
-687.1,515.3,921.3
-374.8,-281.1,1421.1
203.0,156.2,718.3
421.6,-374.8,671.5
281.1,577.8,609.0
421.6,-281.1,1202.4
-687.1,468.5,1093.1
-374.8,-249.9,1483.5
156.2,78.1,765.2
546.6,-249.9,765.2
281.1,0.0,671.5
421.6,171.8,843.3
93.7,-78.1,1233.7
-796.4,62.5,1140.0
-406.0,124.9,1077.5
406.0,-124.9,843.3
265.5,-218.6,749.6
687.1,718.3,937.0
327.9,-327.9,1436.7
-1155.6,31.2,968.2
-343.6,-15.6,1046.3
421.6,-374.8,780.8
374.8,-249.9,765.2
562.2,765.2,718.3
296.7,-609.0,1749.0
-1093.1,343.6,812.0
-312.3,-93.7,1296.1
249.9,-327.9,765.2
374.8,-343.6,858.9
515.3,702.7,702.7
437.2,-609.0,1749.0
-983.8,452.9,812.0
-312.3,-78.1,1546.0
249.9,-156.2,749.6
421.6,-421.6,796.4
327.9,452.9,671.5
530.9,-593.4,1483.5
-452.9,421.6,968.2
-406.0,-249.9,1546.0
0.0,156.2,734.0
452.9,-296.7,530.9
218.6,93.7,640.3
593.4,-62.5,937.0
-15.6,-171.8,1280.5
-734.0,-93.7,1264.9
-265.5,156.2,905.7
421.6,-312.3,687.1
281.1,-140.5,687.1
562.2,468.5,905.7
312.3,-218.6,1327.4
-1077.5,-62.5,1077.5
-312.3,265.5,999.4
421.6,-296.7,702.7
359.2,-156.2,812.0
593.4,530.9,921.3
265.5,-515.3,1311.7
-1046.3,234.2,983.8
-343.6,46.8,1030.7
327.9,-265.5,796.4
296.7,-374.8,687.1
624.6,905.7,827.6
374.8,-546.6,1577.2
-1124.4,390.4,937.0
-312.3,-187.4,1030.7
359.2,-203.0,905.7
296.7,-296.7,671.5
499.7,858.9,827.6
359.2,-609.0,1639.7
-1108.7,437.2,890.1
-343.6,-140.5,1421.1
312.3,-187.4,718.3
374.8,-359.2,702.7
421.6,640.3,765.2
406.0,-702.7,1655.3
-718.3,390.4,952.6
-312.3,-234.2,1405.4
140.5,93.7,655.9
515.3,-390.4,687.1
281.1,593.4,593.4
374.8,-390.4,1249.3
-655.9,421.6,1061.9
-546.6,-218.6,1483.5
-140.5,-31.2,702.7
499.7,-249.9,655.9
281.1,109.3,624.6
484.1,-468.5,1249.3
-203.0,374.8,1015.0
-546.6,-203.0,1546.0
-140.5,234.2,734.0
530.9,-265.5,687.1
218.6,78.1,749.6
468.5,265.5,1171.2
-156.2,15.6,1264.9
-827.6,-187.4,1218.0
-374.8,109.3,874.5
484.1,-140.5,655.9
234.2,-46.8,812.0
624.6,265.5,858.9
156.2,-343.6,1405.4
-874.5,78.1,999.4
-327.9,171.8,1046.3
390.4,-343.6,749.6
265.5,-265.5,780.8
593.4,780.8,734.0
343.6,-577.8,1421.1
-1186.8,296.7,921.3
-312.3,-46.8,1343.0
359.2,-327.9,734.0
359.2,-327.9,780.8
562.2,702.7,671.5
359.2,-671.5,1733.4
-999.4,312.3,827.6
-249.9,-156.2,1311.7
218.6,-109.3,827.6
359.2,-343.6,796.4
327.9,655.9,671.5
468.5,-530.9,1702.1
-952.6,468.5,843.3
-265.5,-124.9,1436.7
187.4,-171.8,734.0
468.5,-390.4,827.6
281.1,390.4,718.3
468.5,-562.2,1405.4
-374.8,530.9,952.6
-421.6,-281.1,1499.1
-78.1,218.6,765.2
484.1,-265.5,546.6
218.6,249.9,687.1
452.9,-15.6,1358.6
-327.9,187.4,1296.1
-749.6,-187.4,1264.9
-312.3,124.9,890.1
468.5,-265.5,484.1
203.0,62.5,734.0
577.8,-31.2,843.3
46.8,-171.8,1343.0
-1077.5,-62.5,999.4
-327.9,156.2,999.4
374.8,-359.2,718.3
265.5,-218.6,687.1
562.2,593.4,858.9
327.9,-624.6,1421.1
-1155.6,234.2,968.2
-312.3,62.5,1093.1
296.7,-421.6,812.0
327.9,-312.3,780.8
609.0,890.1,796.4
421.6,-546.6,1717.8
-1155.6,499.7,937.0
-249.9,-140.5,1077.5
265.5,-156.2,780.8
374.8,-327.9,749.6
390.4,843.3,827.6
437.2,-624.6,1639.7
-1124.4,468.5,858.9
-249.9,-203.0,1389.8
234.2,-156.2,749.6
452.9,-281.1,655.9
374.8,640.3,780.8
452.9,-577.8,1561.6
-655.9,515.3,968.2
-343.6,-203.0,1421.1
93.7,-31.2,780.8
468.5,-343.6,655.9
281.1,609.0,702.7
390.4,-468.5,1155.6
-624.6,406.0,1171.2
-530.9,-312.3,1421.1
-218.6,93.7,718.3
515.3,-265.5,577.8
281.1,109.3,734.0
499.7,-296.7,1030.7
-93.7,31.2,1186.8
-577.8,-203.0,1093.1
-249.9,124.9,812.0
452.9,-249.9,609.0
249.9,-93.7,687.1
530.9,312.3,890.1
249.9,-31.2,1264.9
-968.2,62.5,1093.1
-312.3,156.2,1093.1
359.2,-249.9,765.2
296.7,-265.5,780.8
624.6,796.4,905.7
359.2,-468.5,1483.5
-1186.8,78.1,905.7
-327.9,-93.7,999.4
359.2,-296.7,780.8
390.4,-296.7,702.7
515.3,655.9,796.4
421.6,-640.3,1717.8
-890.1,359.2,843.3
-312.3,-171.8,1374.2
218.6,-46.8,812.0
390.4,-390.4,874.5
343.6,687.1,671.5
406.0,-484.1,1686.5
-858.9,343.6,983.8
-437.2,-62.5,1452.3
-78.1,-124.9,765.2
515.3,-171.8,827.6
327.9,171.8,671.5
421.6,-515.3,1327.4
-327.9,171.8,952.6
-452.9,-265.5,1546.0
-62.5,265.5,765.2
499.7,-218.6,562.2
218.6,93.7,640.3
609.0,124.9,827.6
93.7,-78.1,1233.7
-687.1,-234.2,1015.0
-327.9,156.2,1015.0
390.4,-187.4,749.6
281.1,-203.0,812.0
624.6,562.2,890.1
312.3,-265.5,1311.7
-1108.7,-78.1,968.2
-374.8,46.8,983.8
374.8,-374.8,796.4
327.9,-234.2,796.4
624.6,796.4,812.0
343.6,-468.5,1749.0
-1077.5,62.5,858.9
-296.7,-78.1,1155.6
281.1,-187.4,827.6
296.7,-327.9,765.2
390.4,734.0,734.0
421.6,-687.1,1717.8
-1046.3,530.9,905.7
-327.9,-171.8,1452.3
265.5,-140.5,749.6
468.5,-281.1,734.0
359.2,546.6,734.0
468.5,-515.3,1530.4
-593.4,499.7,874.5
-359.2,-281.1,1421.1
31.2,93.7,765.2
530.9,-281.1,562.2
218.6,78.1,593.4
468.5,-327.9,1093.1
-62.5,312.3,1140.0
-562.2,-187.4,1389.8
-281.1,296.7,812.0
499.7,-296.7,734.0
218.6,109.3,687.1
530.9,390.4,983.8
-46.8,-46.8,1264.9
-952.6,-140.5,1046.3
-421.6,218.6,843.3
468.5,-265.5,734.0
218.6,-187.4,765.2
640.3,406.0,858.9
281.1,-562.2,1374.2
-1061.9,203.0,921.3
-374.8,109.3,1046.3
359.2,-327.9,858.9
296.7,-156.2,718.3
624.6,858.9,812.0
359.2,-530.9,1624.1
-1155.6,234.2,905.7
-327.9,-187.4,1077.5
343.6,-203.0,858.9
327.9,-296.7,812.0
655.9,858.9,796.4
374.8,-624.6,1577.2
-1124.4,421.6,937.0
-327.9,-93.7,1405.4
327.9,-171.8,749.6
390.4,-312.3,718.3
468.5,609.0,765.2
437.2,-687.1,1639.7
-702.7,437.2,858.9
-359.2,-281.1,1436.7
171.8,46.8,749.6
390.4,-343.6,702.7
281.1,609.0,546.6
374.8,-421.6,1218.0
-655.9,406.0,983.8
-499.7,-187.4,1452.3
-187.4,-15.6,765.2
499.7,-218.6,718.3
296.7,124.9,702.7
468.5,-468.5,1249.3
-203.0,62.5,1061.9
-515.3,-249.9,1530.4
-203.0,281.1,718.3
499.7,-281.1,687.1
218.6,62.5,671.5
437.2,265.5,937.0
171.8,-62.5,1218.0
-780.8,78.1,1093.1
-421.6,140.5,983.8
421.6,-156.2,812.0
234.2,-281.1,734.0
671.5,749.6,734.0
327.9,-437.2,1483.5
-1140.0,359.2,1030.7
-343.6,-109.3,999.4
359.2,-296.7,780.8
249.9,-312.3,718.3
546.6,827.6,718.3
312.3,-562.2,1530.4
-1155.6,452.9,796.4
-359.2,-124.9,1421.1
374.8,-234.2,780.8
390.4,-312.3,749.6
530.9,702.7,765.2
327.9,-640.3,1686.5
-843.3,437.2,890.1
-312.3,-218.6,1405.4
203.0,-31.2,749.6
374.8,-359.2,765.2
327.9,624.6,609.0
343.6,-484.1,1655.3
-765.2,421.6,983.8
-452.9,-156.2,1483.5
-124.9,-78.1,749.6
515.3,-421.6,749.6
312.3,109.3,593.4
437.2,-515.3,1280.5
-249.9,452.9,1108.7
-452.9,-249.9,1499.1
-156.2,249.9,718.3
499.7,-249.9,671.5
249.9,93.7,687.1
406.0,156.2,1233.7
-234.2,78.1,1218.0
-718.3,-187.4,1233.7
-421.6,140.5,765.2
468.5,-109.3,609.0
187.4,0.0,749.6
655.9,593.4,890.1
109.3,-265.5,1374.2
-1046.3,-31.2,983.8
-421.6,203.0,1015.0
406.0,-374.8,749.6
249.9,-234.2,749.6
640.3,702.7,734.0
281.1,-577.8,1389.8
-1093.1,343.6,968.2
-437.2,-78.1,1218.0
406.0,-327.9,734.0
359.2,-234.2,749.6
593.4,671.5,749.6
312.3,-577.8,1749.0
-952.6,359.2,796.4
-312.3,-78.1,1233.7
249.9,-156.2,827.6
359.2,-359.2,827.6
343.6,687.1,687.1
452.9,-640.3,1733.4
-952.6,515.3,937.0
-374.8,-171.8,1530.4
-31.2,-78.1,718.3
484.1,-218.6,780.8
312.3,281.1,655.9
406.0,-530.9,1421.1
-452.9,281.1,999.4
-390.4,-249.9,1311.7
-62.5,203.0,780.8
484.1,-218.6,530.9
187.4,93.7,640.3
577.8,-109.3,874.5
0.0,-187.4,1202.4
-624.6,-109.3,1015.0
-343.6,187.4,1015.0
421.6,-203.0,702.7
249.9,93.7,749.6
577.8,437.2,905.7
281.1,-562.2,1343.0
-1061.9,187.4,952.6
-359.2,156.2,1077.5
390.4,-406.0,796.4
327.9,-218.6,765.2
624.6,858.9,734.0
296.7,-421.6,1733.4
-1093.1,15.6,905.7
-296.7,187.4,1108.7
281.1,-249.9,827.6
312.3,-327.9,734.0
406.0,765.2,734.0
437.2,-687.1,1733.4
-1108.7,546.6,874.5
-281.1,-187.4,1499.1
265.5,-124.9,796.4
468.5,-249.9,765.2
374.8,640.3,718.3
406.0,-577.8,1530.4
-640.3,546.6,874.5
-312.3,-78.1,1436.7
31.2,31.2,780.8
530.9,-296.7,577.8
249.9,109.3,640.3
374.8,-390.4,1093.1
-140.5,390.4,1140.0
-515.3,-343.6,1436.7
-281.1,124.9,812.0
499.7,-312.3,593.4
234.2,78.1,687.1
530.9,359.2,1046.3
-62.5,-31.2,1311.7
-952.6,-218.6,1046.3
-421.6,171.8,843.3
452.9,-203.0,687.1
234.2,-93.7,749.6
655.9,343.6,937.0
234.2,-468.5,1264.9
-999.4,93.7,921.3
-296.7,171.8,1061.9
343.6,-281.1,843.3
312.3,-249.9,780.8
671.5,812.0,765.2
374.8,-562.2,1452.3
-1202.4,437.2,937.0
-374.8,-124.9,1015.0
374.8,-281.1,734.0
281.1,-281.1,749.6
546.6,812.0,749.6
421.6,-640.3,1686.5
-1186.8,359.2,812.0
-281.1,-124.9,1389.8
234.2,-249.9,749.6
406.0,-281.1,749.6
530.9,640.3,734.0
374.8,-640.3,1655.3
-874.5,468.5,827.6
-296.7,-156.2,1374.2
218.6,-93.7,749.6
406.0,-390.4,734.0
296.7,671.5,687.1
406.0,-546.6,1296.1
-796.4,499.7,952.6
-406.0,-218.6,1514.8
-156.2,15.6,734.0
546.6,-218.6,749.6
343.6,124.9,734.0
390.4,46.8,1186.8
-281.1,156.2,1327.4
-437.2,-249.9,1202.4
-187.4,187.4,796.4
484.1,-249.9,593.4
171.8,46.8,702.7
609.0,46.8,843.3
62.5,-203.0,1296.1
-1046.3,-62.5,905.7
-437.2,140.5,1108.7
421.6,-156.2,671.5
281.1,-234.2,749.6
655.9,562.2,718.3
327.9,-593.4,1421.1
-1186.8,234.2,983.8
-327.9,93.7,1186.8
406.0,-452.9,858.9
359.2,-234.2,827.6
609.0,780.8,796.4
406.0,-468.5,1764.6
-1093.1,140.5,921.3
-265.5,62.5,1218.0
249.9,-218.6,780.8
343.6,-327.9,734.0
343.6,734.0,749.6
468.5,-655.9,1749.0
-1108.7,530.9,843.3
-249.9,-171.8,1499.1
265.5,-140.5,765.2
484.1,-296.7,796.4
343.6,577.8,765.2
374.8,-562.2,1452.3
-577.8,546.6,890.1
-312.3,-203.0,1452.3
15.6,31.2,796.4
515.3,-296.7,499.7
218.6,124.9,640.3
374.8,-359.2,1015.0
-62.5,406.0,1124.4
-562.2,-234.2,1358.6
-312.3,327.9,718.3
499.7,-327.9,671.5
234.2,78.1,655.9
530.9,359.2,937.0
234.2,-109.3,1311.7
-968.2,-156.2,1108.7
-406.0,171.8,858.9
437.2,-187.4,655.9
249.9,-124.9,702.7
624.6,390.4,843.3
249.9,-546.6,1343.0
-1030.7,124.9,905.7
-359.2,124.9,1030.7
327.9,-312.3,827.6
327.9,-124.9,749.6
609.0,890.1,874.5
406.0,-562.2,1499.1
-1249.3,234.2,999.4
-265.5,-109.3,999.4
343.6,-265.5,812.0
312.3,-343.6,702.7
468.5,921.3,796.4
374.8,-687.1,1514.8
-1202.4,390.4,874.5
-249.9,-156.2,1343.0
312.3,-249.9,718.3
390.4,-296.7,687.1
468.5,655.9,765.2
390.4,-609.0,1624.1
-827.6,468.5,827.6
-281.1,-124.9,1389.8
187.4,-78.1,734.0
406.0,-406.0,858.9
327.9,640.3,655.9
390.4,-577.8,1655.3
-827.6,437.2,999.4
-390.4,-218.6,1546.0
-124.9,31.2,827.6
530.9,-187.4,718.3
281.1,124.9,655.9
390.4,-452.9,1296.1
-312.3,203.0,952.6
-452.9,-187.4,1483.5
-124.9,31.2,734.0
515.3,-171.8,593.4
203.0,62.5,702.7
421.6,-15.6,921.3
62.5,-187.4,1186.8
-655.9,-156.2,952.6
